rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
3,1,1,1,3,51.7661,0.000240415,1.46973,51.6154,811756112,1682959064,531254,1101413,1.00999,1.00999,120.998,120.998,127.721,780801,ns3::ThompsonSamplingWifiManager,5,0
3,2,1,1,3,86.6467,0.000385613,1.5597,51.0187,802302376,6008257968,525067,3932106,1.02282,1.02282,121,121,202.472,818947,ns3::ThompsonSamplingWifiManager,5,0
3,3,1,1,3,6.81861,1.55917e-05,0.292184,355.956,5598578248,6008257968,3663991,3932106,1.00253,1.00253,121,121,57.1277,1.07056e+06,ns3::ThompsonSamplingWifiManager,5,0
3,4,1,1,3,23.8689,2.17956e-05,0.236789,491.845,7735455688,10160701872,5062471,6649674,1.00924,1.00924,121,121,110.34,1.19874e+06,ns3::ThompsonSamplingWifiManager,5,0
3,1,1,1,3,51.5145,0.000131553,0.959764,98.434,1548103896,3192924080,1013157,2089610,1.00995,1.00995,121,121,133.283,972392,ns3::ThompsonSamplingWifiManager,6,0
3,2,1,1,3,74.3183,0.000172702,0.966498,98.1206,1543020240,6008257968,1009830,3932106,1.02134,1.02134,120.999,120.999,174.399,975998,ns3::ThompsonSamplingWifiManager,6,0
3,3,1,1,3,6.83435,1.55999e-05,0.294004,355.895,5597632416,6008257968,3663372,3932106,1.00254,1.00254,121,121,57.1484,1.07705e+06,ns3::ThompsonSamplingWifiManager,6,0
3,4,1,1,3,22.3958,2.08795e-05,0.232576,501.362,7885127872,10160701872,5160424,6649674,1.00924,1.00924,121,121,107.747,1.20019e+06,ns3::ThompsonSamplingWifiManager,6,0
3,1,1,1,3,52.486,0.000136328,0.975032,96.461,1517085496,3192924080,992857,2089610,1.00909,1.00909,121,121,135.354,968067,ns3::ThompsonSamplingWifiManager,8,0
3,2,1,1,3,85.2491,0.000203271,0.990456,95.3068,1498790752,10160701872,980884,6649674,1.01579,1.01579,120.995,120.995,199.385,971523,ns3::ThompsonSamplingWifiManager,8,0
3,3,1,1,3,10.7767,1.51813e-05,0.202913,576.394,9065709568,10160701872,5933056,6649674,1.00242,1.00242,121,121,90.0718,1.20389e+06,ns3::ThompsonSamplingWifiManager,8,0
3,4,1,1,3,31.0441,2.09876e-05,0.174348,681.353,10715955680,15540300912,7013060,10170354,1.00898,1.00898,121,121,147.187,1.22271e+06,ns3::ThompsonSamplingWifiManager,8,0
3,1,1,1,3,51.5657,0.000131792,0.96056,98.3296,1546468936,3192924080,1012087,2089610,1.00909,1.00909,121,121,133.384,972170,ns3::ThompsonSamplingWifiManager,7,0
3,2,1,1,3,84.8847,0.000197379,0.971491,97.6576,1535818776,10160701872,1005117,6649674,1.01579,1.01579,121,121,198.389,976462,ns3::ThompsonSamplingWifiManager,7,0
3,3,1,1,3,10.7729,1.51749e-05,0.20292,576.419,9066100736,10160701872,5933312,6649674,1.00242,1.00242,121,121,90.0376,1.20399e+06,ns3::ThompsonSamplingWifiManager,7,0
3,4,1,1,3,22.4008,2.08612e-05,0.232545,501.33,7884625160,10160701872,5160095,6649674,1.00924,1.00924,121,121,107.646,1.19995e+06,ns3::ThompsonSamplingWifiManager,7,0
