rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
2,4,1,1,3,84.7306,0.00111262,2.85622,16.6511,261775432,1714380856,171319,1121977,1.05378,1.05378,120.997,120.997,190.613,489325,ns3::ThompsonSamplingWifiManager,4,0
2,5,1,1,3,69.3224,0.000303535,2.03993,33.4424,525931488,1714380856,344196,1121977,1.01262,1.01262,120.996,120.996,104.475,702137,ns3::ThompsonSamplingWifiManager,4,0
2,6,1,1,3,68.7509,0.000472372,2.00438,34.0688,535729024,1714380856,350608,1121977,1.02849,1.02849,121,121,165.617,702750,ns3::ThompsonSamplingWifiManager,4,0
2,7,1,1,3,74.5652,0.00043337,2.28195,27.7249,436049944,1714380856,285373,1121977,1.0067,1.0067,121,121,123.672,651206,ns3::ThompsonSamplingWifiManager,4,0
2,8,1,1,3,65.1944,0.000398942,1.87607,37.9697,596700808,1714380856,390511,1121977,1.09669,1.09669,120.994,120.994,155.791,732626,ns3::ThompsonSamplingWifiManager,4,0
2,1,1,1,3,79.1033,0.000623049,2.55248,22.805,358248768,1714380856,234456,1121977,1.14735,1.14735,120.999,120.999,146.077,598445,ns3::ThompsonSamplingWifiManager,5,0
2,2,1,1,3,97.7667,0.0025265,3.46466,2.43838,38287096,1714380856,25057,1121977,1.19926,1.19926,120.995,120.995,63.304,86814,ns3::ThompsonSamplingWifiManager,5,0
2,3,1,1,3,80.4115,0.000692199,2.63532,21.3537,335822312,1714380856,219779,1121977,1.01521,1.01521,121,121,152.13,579188,ns3::ThompsonSamplingWifiManager,5,0
2,4,1,1,3,97.7672,0.00257341,3.4321,2.44524,38277928,1714380856,25051,1121977,1.07265,1.07265,120.504,120.504,64.4639,85977.5,ns3::ThompsonSamplingWifiManager,5,0
2,5,1,1,3,56.7921,9.78222e-05,1.61076,47.1005,740748424,1714380856,484783,1121977,1.01275,1.01275,121,121,47.4224,780868,ns3::ThompsonSamplingWifiManager,5,0
2,6,1,1,3,94.9709,0.00178526,3.3808,5.4836,86217400,1714380856,56425,1121977,1.03454,1.03454,120.99,120.99,100.731,190762,ns3::ThompsonSamplingWifiManager,5,0
2,7,1,1,3,64.3994,0.000198008,1.85683,38.8065,610330568,1714380856,399431,1121977,1.00673,1.00673,120.998,120.998,79.0902,741674,ns3::ThompsonSamplingWifiManager,5,0
2,8,1,1,3,86.5425,0.00117098,2.94011,14.6727,230712720,1714380856,150990,1121977,1.03586,1.03586,121,121,176.805,443928,ns3::ThompsonSamplingWifiManager,5,0
