rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,dataRate,scenario,switchAuxPhy
407458,1,1,0,3,13.1932,2.81692e-05,0.823728,104.173,1638417864,1887429912,1072263,1235229,1.00596,1.00596,121,121,30.2048,883254,120,E,0
407458,1,1,0,2,19.9494,4.3174e-05,0.900654,104.073,1636808880,2044717648,1071210,1338166,1.00802,1.00802,121,121,46.2484,964790,130,C,0
407458,1,1,0,2,19.9862,4.3254e-05,0.901904,104.025,1636057104,2044717648,1070718,1338166,1.0081,1.0081,121,121,46.3128,965685,130,D,0
407458,1,1,0,3,19.8709,4.29917e-05,0.89892,104.173,1638413280,2044717648,1072260,1338166,1.00596,1.00596,121,121,46.0983,963876,130,E,0
407458,1,1,0,1,24.9679,5.27913e-05,0.920473,105.051,1652223344,2202020664,1081298,1441113,1.00575,1.00575,121,121,57.0831,995305,140,A,0
407458,1,1,0,2,25.6701,5.47441e-05,0.927311,104.07,1636759984,2202020664,1071178,1441113,1.00802,1.00802,121,121,58.6406,993315,140,C,0
407458,1,1,0,2,25.7034,5.48357e-05,0.927292,104.023,1636026544,2202020664,1070698,1441113,1.00813,1.00813,121,121,58.7124,992850,140,D,0
407458,1,1,0,1,29.9745,6.33835e-05,0.903707,105.043,1652110272,2359299232,1081224,1544044,1.00575,1.00575,121,121,68.5317,977110,150,A,0
407458,1,1,0,3,25.5986,5.4529e-05,0.926768,104.168,1638333824,2202020664,1072208,1441113,1.00596,1.00596,121,121,58.4664,993688,140,E,0
407458,1,1,0,2,30.6297,6.5332e-05,0.908643,104.063,1636653024,2359299232,1071108,1544044,1.00802,1.00802,121,121,69.9775,973254,150,C,0
407458,1,1,0,2,30.6521,6.53958e-05,0.908533,104.029,1636124336,2359299232,1070762,1544044,1.00807,1.00807,121,121,70.0232,972823,150,D,0
407458,1,1,0,3,30.5548,6.51046e-05,0.908029,104.173,1638419392,2359299232,1072264,1544044,1.00596,1.00596,121,121,69.8093,973647,150,E,0
